Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
1927972279,4-27-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2063
2022484408,4-27-2016,10159,7.13,7.13,0,1.04,0.97,5.12,0,19,20,282,1119,2463
2026352035,4-27-2016,6088,3.77,3.77,0,0.00,0.00,3.77,0,0,0,286,586,1593
2320127002,4-27-2016,1715,1.16,1.16,0,0.00,0.00,1.16,0,0,0,82,1358,1481
2347167796,4-27-2016,11423,7.58,7.58,0,1.86,0.40,5.32,0,26,9,295,623,2194
2873212765,4-27-2016,3516,2.36,2.36,0,0.00,0.00,2.36,0,46,0,197,1197,1966
3372868164,4-27-2016,7904,5.42,5.42,0,1.58,0.63,3.19,0.01,24,13,346,1057,2095
3977333714,4-27-2016,7193,5.04,5.04,0,0.00,0.42,4.62,0,0,10,176,714,1377
4020332650,4-27-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-27-2016,10780,7.23,7.23,0,0.41,1.92,4.91,0,6,47,300,680,2324
4388161847,4-27-2016,11193,8.61,8.61,0,0.70,2.51,5.39,0,11,48,241,684,3074
4445114986,4-27-2016,7243,5.03,5.03,0,2.62,0.03,2.38,0,32,1,194,839,2361
4558609924,4-27-2016,9557,6.32,6.32,0,1.96,0.89,3.46,0,27,14,312,1087,2098
4702921684,4-27-2016,7047,5.72,5.72,0,0.09,0.80,4.78,0,1,16,238,733,2908
5553957443,4-27-2016,10538,6.88,6.88,0,1.14,1.00,4.74,0,16,16,206,745,1922
5577150313,4-27-2016,6805,5.14,5.14,0,1.81,0.40,2.93,0,63,16,190,773,3294
6117666160,4-27-2016,9411,7.11,7.11,0,0.00,0.00,7.11,0,0,0,458,417,2576
6290855005,4-27-2016,5565,4.21,4.21,0,0.00,0.00,4.18,0.029999999,0,0,287,1153,2743
6775888955,4-27-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1841
6962181067,4-27-2016,10320,6.82,6.82,0,0.55,2.02,4.25,0,7,38,279,697,2034
7007744171,4-27-2016,13541,10.22,9.06,5,4.27,0.66,5.29,0,50,12,337,1041,2830
7086361926,4-27-2016,11107,8.34,8.34,0,5.63,0.18,2.53,0,55,6,145,829,2693
8053475328,4-27-2016,12422,9.82,9.82,0,6.46,0.43,2.93,0,60,10,183,1187,2852
8253242879,4-27-2016,10232,8.18,8.18,0,6.24,0.23,1.70,0,45,5,104,1286,2008
8378563200,4-27-2016,7359,5.84,5.84,0,0.33,0.18,5.33,0,4,4,192,676,3061
8583815059,4-27-2016,12474,9.73,9.73,0,6.60,0.27,2.87,0,77,5,129,1229,3142
8792009665,4-27-2016,1758,1.13,1.13,0,0.00,0.00,1.13,0,0,0,112,900,2067
8877689391,4-27-2016,23629,20.65,20.65,0,13.07,0.44,7.10,0,93,8,235,1104,3808
1503960366,4-28-2016,13154,8.53,8.53,0,3.54,1.16,3.79,0,48,28,189,782,1898
1624580081,4-28-2016,2759,1.79,1.79,0,0.00,0.20,1.60,0,0,5,115,1320,1401
1644430081,4-28-2016,9405,6.84,6.84,0,0.20,2.32,4.31,0,3,53,227,1157,3108
1844505072,4-28-2016,6907,4.57,4.57,0,0.00,0.00,4.56,0,0,0,302,1138,1992
1927972279,4-28-2016,1675,1.16,1.16,0,0.00,0.00,1.16,0,0,0,95,1167,2351
2022484408,4-28-2016,10140,7.12,7.12,0,0.41,1.33,5.39,0,6,20,291,1123,2296
2026352035,4-28-2016,6375,3.95,3.95,0,0.00,0.00,3.95,0,0,0,331,626,1649
2320127002,4-28-2016,1532,1.03,1.03,0,0.00,0.00,1.03,0,0,0,76,1364,1473
2347167796,4-28-2016,5439,3.60,3.60,0,0.00,0.00,3.60,0,0,0,229,764,1854
2873212765,4-28-2016,7913,5.41,5.41,0,2.16,0.34,2.91,0,28,7,213,1192,1835
3372868164,4-28-2016,5512,3.76,3.76,0,0.00,0.00,3.76,0,0,0,385,1055,1972
3977333714,4-28-2016,7114,4.88,4.88,0,1.37,0.29,3.22,0,15,8,190,804,1407
4020332650,4-28-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-28-2016,10817,7.28,7.28,0,1.01,0.33,5.94,0,13,8,359,552,2367
4388161847,4-28-2016,10074,7.75,7.75,0,1.29,0.43,6.03,0,19,9,234,878,2969
4445114986,4-28-2016,4493,3.01,3.01,0,0.00,0.00,3.01,0,0,0,236,762,2203
4558609924,4-28-2016,9451,6.25,6.25,0,0.02,0.27,5.95,0,1,11,367,985,2185
4702921684,4-28-2016,9023,7.32,7.32,0,1.13,0.42,5.77,0,14,9,232,738,3033
5553957443,4-28-2016,11393,7.63,7.63,0,3.71,0.75,3.17,0,49,13,165,727,1999
5577150313,4-28-2016,9841,7.43,7.43,0,3.25,1.17,3.01,0,99,51,141,692,3580
6117666160,4-28-2016,3403,2.60,2.60,0,0.00,0.00,2.60,0,0,0,141,758,1879
6290855005,4-28-2016,5731,4.33,4.33,0,0.00,0.00,4.33,0,0,0,255,1185,2687
6775888955,4-28-2016,703,0.50,0.50,0,0.06,0.20,0.24,0,2,13,15,1410,1993
6962181067,4-28-2016,12627,8.35,8.35,0,2.51,0.24,5.59,0,38,8,288,621,2182
7007744171,4-28-2016,15128,10.12,10.12,0,1.09,0.77,8.26,0,16,16,401,1007,2836
7086361926,4-28-2016,11584,7.80,7.80,0,2.79,1.64,3.36,0,54,48,161,810,2862
8053475328,4-28-2016,15447,12.40,12.40,0,9.67,0.39,2.35,0,90,9,153,1188,3062
8253242879,4-28-2016,2718,1.80,1.80,0,0.67,0.78,0.34,0,11,16,20,1393,1580
8378563200,4-28-2016,5417,4.30,4.30,0,0.90,0.49,2.91,0,11,10,139,711,2884
8583815059,4-28-2016,6174,4.82,4.82,0,0.00,1.20,3.61,0,0,28,203,1209,2757
8792009665,4-28-2016,6157,3.94,3.94,0,0.00,0.00,3.94,0,0,0,310,714,2780
8877689391,4-28-2016,14890,11.30,11.30,0,4.93,0.38,5.97,0,58,8,231,1143,3060
1503960366,4-29-2016,11181,7.15,7.15,0,1.06,0.50,5.58,0,16,12,243,815,1837
1624580081,4-29-2016,2390,1.55,1.55,0,0.00,0.00,1.55,0,0,0,150,1290,1404
1644430081,4-29-2016,3176,2.31,2.31,0,0.00,0.00,2.31,0,0,0,120,1193,2498
1844505072,4-29-2016,4920,3.25,3.25,0,0.00,0.00,3.25,0,0,0,247,1082,1856
1927972279,4-29-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2063
2022484408,4-29-2016,10245,7.19,7.19,0,0.48,1.21,5.50,0,21,40,281,1098,2611
2026352035,4-29-2016,7604,4.71,4.71,0,0.00,0.00,4.71,0,0,0,352,492,1692
2320127002,4-29-2016,924,0.62,0.62,0,0.00,0.00,0.62,0,0,0,45,1395,1410
2347167796,4-29-2016,42,0.03,0.03,0,0.00,0.00,0.03,0,0,0,4,2,403
2873212765,4-29-2016,7365,4.95,4.95,0,1.36,1.41,2.18,0,20,23,206,1191,1780
3372868164,4-29-2016,9135,6.23,6.23,0,0.00,0.00,6.22,0.01,0,0,402,1038,2044
3977333714,4-29-2016,10645,7.75,7.75,0,3.74,1.30,2.71,0,36,32,150,744,1545
4020332650,4-29-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-29-2016,7990,5.36,5.36,0,0.45,0.79,4.12,0,6,18,289,624,2175
4388161847,4-29-2016,9232,7.10,7.10,0,0.80,0.89,5.42,0,13,16,236,1175,2979
4445114986,4-29-2016,4676,3.14,3.14,0,0.00,0.00,3.13,0,0,0,226,1106,2196
4558609924,4-29-2016,7833,5.18,5.18,0,1.02,1.85,2.31,0,15,29,197,1096,1918
4702921684,4-29-2016,9930,8.05,8.05,0,1.06,0.92,6.07,0,12,19,267,692,3165
5553957443,4-29-2016,12764,8.33,8.33,0,2.79,0.64,4.91,0,46,15,270,709,2169
5577150313,4-29-2016,7924,5.92,5.92,0,2.84,0.61,2.47,0,97,36,165,739,3544
6117666160,4-29-2016,9592,7.24,7.24,0,0.00,0.00,7.24,0,0,0,461,479,2560
6290855005,4-29-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2060
6775888955,4-29-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1841
6962181067,4-29-2016,10762,7.11,7.11,0,0.82,0.48,5.81,0,12,15,369,645,2254
7007744171,4-29-2016,20067,14.30,13.42,5,4.31,2.05,7.95,0,55,42,382,961,3180
7086361926,4-29-2016,7881,4.95,4.95,0,0.49,0.45,4.00,0,24,36,182,1198,2616
8053475328,4-29-2016,12315,9.65,9.65,0,6.17,0.31,3.17,0,58,8,159,1215,2794
8253242879,4-29-2016,6260,4.26,4.26,0,1.29,0.54,2.40,0,16,14,136,1257,1854
8378563200,4-29-2016,6175,4.90,4.90,0,0.25,0.36,4.27,0,3,7,172,767,2982
8583815059,4-29-2016,15168,11.83,11.83,0,3.90,3.00,4.92,0,46,67,258,1069,3513
8792009665,4-29-2016,8360,5.35,5.35,0,0.14,0.28,4.93,0,6,14,380,634,3101
8877689391,4-29-2016,9733,7.39,7.39,0,1.38,0.17,5.79,0,18,5,210,1207,2698
1503960366,4-30-2016,14673,9.25,9.25,0,3.56,1.42,4.27,0,52,34,217,712,1947
1624580081,4-30-2016,6474,4.30,4.30,0,0.90,1.28,2.12,0.01,11,23,224,1182,1655
1644430081,4-30-2016,18213,13.24,13.24,0,0.63,3.14,9.46,0,9,71,402,816,3846
1844505072,4-30-2016,4014,2.67,2.67,0,0.00,0.00,2.65,0,0,0,184,218,1763
1927972279,4-30-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2064
2022484408,4-30-2016,18387,12.91,12.91,0,0.94,1.40,10.57,0,13,23,361,1043,2732
2026352035,4-30-2016,4729,2.93,2.93,0,0.00,0.00,2.93,0,0,0,233,594,1506
2320127002,4-30-2016,4571,3.08,3.08,0,0.00,0.00,3.07,0,0,0,234,1206,1779
2873212765,4-30-2016,8452,5.68,5.68,0,0.33,1.08,4.26,0.01,5,20,248,1167,1830
3372868164,4-30-2016,5250,3.58,3.58,0,1.06,0.09,2.42,0.01,17,4,300,1119,1946
3977333714,4-30-2016,13238,9.20,9.20,0,3.69,2.10,3.41,0,43,52,194,687,1650
4020332650,4-30-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-30-2016,8221,5.52,5.52,0,0.40,1.61,3.51,0,6,38,196,695,2092
4388161847,4-30-2016,12533,9.64,9.64,0,0.70,2.00,6.94,0,14,43,300,537,3283
4445114986,4-30-2016,6222,4.18,4.18,0,0.00,0.00,4.18,0,0,0,290,797,2363
4558609924,4-30-2016,10319,6.82,6.82,0,0.47,1.89,4.46,0,7,29,293,1111,2105
4702921684,4-30-2016,10144,8.23,8.23,0,0.32,2.03,5.88,0,4,36,263,728,3115
5553957443,4-30-2016,1202,0.78,0.78,0,0.00,0.00,0.78,0,0,0,84,506,1463
5577150313,4-30-2016,12363,9.24,9.24,0,5.83,0.79,2.61,0,207,45,163,621,4501
6117666160,4-30-2016,6987,5.28,5.28,0,0.00,0.00,5.28,0,0,0,343,1040,2275
6290855005,4-30-2016,6744,5.10,5.10,0,0.00,0.00,5.09,0.01,0,0,324,1116,2843
6775888955,4-30-2016,2503,1.79,1.79,0,0.16,0.16,1.48,0,3,9,84,1344,2280
6962181067,4-30-2016,10081,6.66,6.66,0,2.24,0.76,3.67,0,32,16,237,731,2002
7007744171,4-30-2016,3761,2.52,2.52,0,0.00,0.00,2.52,0,0,0,200,1240,2051
7086361926,4-30-2016,14560,9.41,9.41,0,3.12,1.04,5.24,0,42,17,308,584,2995
8053475328,4-30-2016,7135,5.59,5.59,0,2.99,0.06,2.54,0,27,1,131,1281,2408
8253242879,4-30-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,0
8378563200,4-30-2016,2946,2.34,2.34,0,0.00,0.00,2.34,0,0,0,121,780,2660
8583815059,4-30-2016,10085,7.87,7.87,0,0.15,1.28,6.43,0,2,28,317,1093,3164
8792009665,4-30-2016,7174,4.59,4.59,0,0.33,0.36,3.91,0,10,20,301,749,2896
8877689391,4-30-2016,27745,26.72,26.72,0,21.66,0.08,4.93,0,124,4,223,1089,4398
